,Date,Latitude,Longitude,Bin_Number,Bin_value,bin_cate
2185,2022-03-16,12.879193,80.077212,36,63,4
2186,2022-03-16,12.879146,80.077357,37,50,4
2187,2022-03-16,12.879037,80.077459,38,58,4
2188,2022-03-16,12.878995,80.077695,39,80,4
2189,2022-03-16,12.878911,80.077877,40,93,4
2190,2022-03-16,12.879795,80.07505,41,51,5
2191,2022-03-16,12.87969,80.075254,42,46,5
2192,2022-03-16,12.880046,80.074761,43,43,5
2193,2022-03-16,12.88037,80.075362,44,53,5
2194,2022-03-16,12.880642,80.075008,45,80,5
2195,2022-03-16,12.881113,80.075201,46,69,5
2196,2022-03-16,12.880893,80.075544,47,85,5
2197,2022-03-16,12.881018,80.075534,48,50,5
2198,2022-03-16,12.879696,80.075132,49,48,5
2199,2022-03-16,12.881133,80.075362,50,29,5
2200,2022-03-17,12.879995,80.07858,1,83,1
2201,2022-03-17,12.880075,80.078284,2,89,1
2202,2022-03-17,12.880195,80.078042,3,47,1
2203,2022-03-17,12.880242,80.077833,4,63,1
2204,2022-03-17,12.880336,80.077602,5,64,1
2205,2022-03-17,12.880424,80.077378,6,81,1
2206,2022-03-17,12.880503,80.077136,7,54,1
2207,2022-03-17,12.88043,80.076799,8,77,1
2208,2022-03-17,12.880518,80.076922,9,66,1
2209,2022-03-17,12.880215,80.076766,10,81,1
2210,2022-03-17,12.880027,80.076831,11,85,2
2211,2022-03-17,12.879985,80.076997,12,86,2
2212,2022-03-17,12.879938,80.077174,13,48,2
2213,2022-03-17,12.879901,80.077351,14,93,2
2214,2022-03-17,12.879818,80.077496,15,71,2
2215,2022-03-17,12.879781,80.077743,16,45,2
2216,2022-03-17,12.879708,80.077904,17,77,2
2217,2022-03-17,12.87965,80.07806,18,94,2
2218,2022-03-17,12.879603,80.078264,19,89,2
2219,2022-03-17,12.879512,80.078409,20,67,2
2220,2022-03-17,12.881547,80.076461,21,77,3
2221,2022-03-17,12.881715,80.075999,22,48,3
2222,2022-03-17,12.881924,80.075602,23,62,3
2223,2022-03-17,12.882101,80.075261,24,25,3
2224,2022-03-17,12.882206,80.074756,25,33,3
2225,2022-03-17,12.881861,80.074681,26,94,3
2226,2022-03-17,12.881725,80.075046,27,48,3
2227,2022-03-17,12.881536,80.075368,28,62,3
2228,2022-03-17,12.881421,80.07583,29,48,3
2229,2022-03-17,12.881264,80.076291,30,25,3
2230,2022-03-17,12.879586,80.07653,31,73,4
2231,2022-03-17,12.879356,80.076605,32,66,4
2232,2022-03-17,12.879282,80.076814,33,49,4
2233,2022-03-17,12.879481,80.076503,34,40,4
2234,2022-03-17,12.879251,80.077018,35,98,4
2235,2022-03-17,12.879193,80.077212,36,36,4
2236,2022-03-17,12.879146,80.077357,37,49,4
2237,2022-03-17,12.879037,80.077459,38,74,4
2238,2022-03-17,12.878995,80.077695,39,35,4
2239,2022-03-17,12.878911,80.077877,40,100,4
2240,2022-03-17,12.879795,80.07505,41,100,5
2241,2022-03-17,12.87969,80.075254,42,48,5
2242,2022-03-17,12.880046,80.074761,43,99,5
2243,2022-03-17,12.88037,80.075362,44,44,5
2244,2022-03-17,12.880642,80.075008,45,63,5
2245,2022-03-17,12.881113,80.075201,46,59,5
2246,2022-03-17,12.880893,80.075544,47,32,5
2247,2022-03-17,12.881018,80.075534,48,73,5
2248,2022-03-17,12.879696,80.075132,49,56,5
2249,2022-03-17,12.881133,80.075362,50,80,5
2250,2022-03-18,12.879995,80.07858,1,79,1
2251,2022-03-18,12.880075,80.078284,2,66,1
2252,2022-03-18,12.880195,80.078042,3,49,1
2253,2022-03-18,12.880242,80.077833,4,26,1
2254,2022-03-18,12.880336,80.077602,5,81,1
2255,2022-03-18,12.880424,80.077378,6,39,1
2256,2022-03-18,12.880503,80.077136,7,56,1
2257,2022-03-18,12.88043,80.076799,8,39,1
2258,2022-03-18,12.880518,80.076922,9,82,1
2259,2022-03-18,12.880215,80.076766,10,94,1
2260,2022-03-18,12.880027,80.076831,11,29,2
2261,2022-03-18,12.879985,80.076997,12,89,2
2262,2022-03-18,12.879938,80.077174,13,87,2
2263,2022-03-18,12.879901,80.077351,14,61,2
2264,2022-03-18,12.879818,80.077496,15,86,2
2265,2022-03-18,12.879781,80.077743,16,52,2
2266,2022-03-18,12.879708,80.077904,17,72,2
2267,2022-03-18,12.87965,80.07806,18,34,2
2268,2022-03-18,12.879603,80.078264,19,58,2
2269,2022-03-18,12.879512,80.078409,20,47,2
2270,2022-03-18,12.881547,80.076461,21,88,3
2271,2022-03-18,12.881715,80.075999,22,77,3
2272,2022-03-18,12.881924,80.075602,23,93,3
2273,2022-03-18,12.882101,80.075261,24,79,3
2274,2022-03-18,12.882206,80.074756,25,56,3
2275,2022-03-18,12.881861,80.074681,26,80,3
2276,2022-03-18,12.881725,80.075046,27,89,3
2277,2022-03-18,12.881536,80.075368,28,66,3
2278,2022-03-18,12.881421,80.07583,29,30,3
2279,2022-03-18,12.881264,80.076291,30,87,3
2280,2022-03-18,12.879586,80.07653,31,70,4
2281,2022-03-18,12.879356,80.076605,32,98,4
2282,2022-03-18,12.879282,80.076814,33,46,4
2283,2022-03-18,12.879481,80.076503,34,94,4
2284,2022-03-18,12.879251,80.077018,35,71,4
2285,2022-03-18,12.879193,80.077212,36,82,4
2286,2022-03-18,12.879146,80.077357,37,36,4
2287,2022-03-18,12.879037,80.077459,38,34,4
2288,2022-03-18,12.878995,80.077695,39,75,4
2289,2022-03-18,12.878911,80.077877,40,85,4
2290,2022-03-18,12.879795,80.07505,41,69,5
2291,2022-03-18,12.87969,80.075254,42,48,5
2292,2022-03-18,12.880046,80.074761,43,76,5
2293,2022-03-18,12.88037,80.075362,44,50,5
2294,2022-03-18,12.880642,80.075008,45,66,5
2295,2022-03-18,12.881113,80.075201,46,34,5
2296,2022-03-18,12.880893,80.075544,47,61,5
2297,2022-03-18,12.881018,80.075534,48,100,5
2298,2022-03-18,12.879696,80.075132,49,69,5
2299,2022-03-18,12.881133,80.075362,50,84,5
2300,2022-03-19,12.879995,80.07858,1,28,1
2301,2022-03-19,12.880075,80.078284,2,54,1
2302,2022-03-19,12.880195,80.078042,3,29,1
2303,2022-03-19,12.880242,80.077833,4,77,1
2304,2022-03-19,12.880336,80.077602,5,31,1
2305,2022-03-19,12.880424,80.077378,6,82,1
2306,2022-03-19,12.880503,80.077136,7,28,1
2307,2022-03-19,12.88043,80.076799,8,99,1
2308,2022-03-19,12.880518,80.076922,9,96,1
2309,2022-03-19,12.880215,80.076766,10,85,1
2310,2022-03-19,12.880027,80.076831,11,33,2
2311,2022-03-19,12.879985,80.076997,12,95,2
2312,2022-03-19,12.879938,80.077174,13,43,2
2313,2022-03-19,12.879901,80.077351,14,33,2
2314,2022-03-19,12.879818,80.077496,15,65,2
2315,2022-03-19,12.879781,80.077743,16,30,2
2316,2022-03-19,12.879708,80.077904,17,88,2
2317,2022-03-19,12.87965,80.07806,18,55,2
2318,2022-03-19,12.879603,80.078264,19,81,2
2319,2022-03-19,12.879512,80.078409,20,76,2
2320,2022-03-19,12.881547,80.076461,21,44,3
2321,2022-03-19,12.881715,80.075999,22,76,3
2322,2022-03-19,12.881924,80.075602,23,93,3
2323,2022-03-19,12.882101,80.075261,24,83,3
2324,2022-03-19,12.882206,80.074756,25,77,3
2325,2022-03-19,12.881861,80.074681,26,78,3
2326,2022-03-19,12.881725,80.075046,27,85,3
2327,2022-03-19,12.881536,80.075368,28,67,3
2328,2022-03-19,12.881421,80.07583,29,62,3
2329,2022-03-19,12.881264,80.076291,30,55,3
2330,2022-03-19,12.879586,80.07653,31,52,4
2331,2022-03-19,12.879356,80.076605,32,62,4
2332,2022-03-19,12.879282,80.076814,33,98,4
2333,2022-03-19,12.879481,80.076503,34,80,4
2334,2022-03-19,12.879251,80.077018,35,34,4
2335,2022-03-19,12.879193,80.077212,36,79,4
2336,2022-03-19,12.879146,80.077357,37,55,4
2337,2022-03-19,12.879037,80.077459,38,77,4
2338,2022-03-19,12.878995,80.077695,39,79,4
2339,2022-03-19,12.878911,80.077877,40,40,4
2340,2022-03-19,12.879795,80.07505,41,49,5
2341,2022-03-19,12.87969,80.075254,42,31,5
2342,2022-03-19,12.880046,80.074761,43,47,5
2343,2022-03-19,12.88037,80.075362,44,89,5
2344,2022-03-19,12.880642,80.075008,45,67,5
2345,2022-03-19,12.881113,80.075201,46,79,5
2346,2022-03-19,12.880893,80.075544,47,69,5
2347,2022-03-19,12.881018,80.075534,48,88,5
2348,2022-03-19,12.879696,80.075132,49,68,5
2349,2022-03-19,12.881133,80.075362,50,75,5
2350,2022-03-20,12.879995,80.07858,1,29,1
2351,2022-03-20,12.880075,80.078284,2,83,1
2352,2022-03-20,12.880195,80.078042,3,77,1
2353,2022-03-20,12.880242,80.077833,4,73,1
2354,2022-03-20,12.880336,80.077602,5,37,1
2355,2022-03-20,12.880424,80.077378,6,84,1
2356,2022-03-20,12.880503,80.077136,7,51,1
2357,2022-03-20,12.88043,80.076799,8,91,1
2358,2022-03-20,12.880518,80.076922,9,57,1
2359,2022-03-20,12.880215,80.076766,10,28,1
2360,2022-03-20,12.880027,80.076831,11,90,2
2361,2022-03-20,12.879985,80.076997,12,78,2
2362,2022-03-20,12.879938,80.077174,13,78,2
2363,2022-03-20,12.879901,80.077351,14,54,2
2364,2022-03-20,12.879818,80.077496,15,64,2
2365,2022-03-20,12.879781,80.077743,16,58,2
2366,2022-03-20,12.879708,80.077904,17,65,2
2367,2022-03-20,12.87965,80.07806,18,77,2
2368,2022-03-20,12.879603,80.078264,19,37,2
2369,2022-03-20,12.879512,80.078409,20,56,2
2370,2022-03-20,12.881547,80.076461,21,86,3
2371,2022-03-20,12.881715,80.075999,22,51,3
2372,2022-03-20,12.881924,80.075602,23,79,3
2373,2022-03-20,12.882101,80.075261,24,60,3
2374,2022-03-20,12.882206,80.074756,25,63,3
2375,2022-03-20,12.881861,80.074681,26,97,3
2376,2022-03-20,12.881725,80.075046,27,95,3
2377,2022-03-20,12.881536,80.075368,28,43,3
2378,2022-03-20,12.881421,80.07583,29,30,3
2379,2022-03-20,12.881264,80.076291,30,73,3
2380,2022-03-20,12.879586,80.07653,31,27,4
2381,2022-03-20,12.879356,80.076605,32,39,4
2382,2022-03-20,12.879282,80.076814,33,30,4
2383,2022-03-20,12.879481,80.076503,34,64,4
2384,2022-03-20,12.879251,80.077018,35,54,4
2385,2022-03-20,12.879193,80.077212,36,62,4
2386,2022-03-20,12.879146,80.077357,37,53,4
2387,2022-03-20,12.879037,80.077459,38,27,4
2388,2022-03-20,12.878995,80.077695,39,48,4
2389,2022-03-20,12.878911,80.077877,40,59,4
2390,2022-03-20,12.879795,80.07505,41,81,5
2391,2022-03-20,12.87969,80.075254,42,33,5
2392,2022-03-20,12.880046,80.074761,43,75,5
2393,2022-03-20,12.88037,80.075362,44,98,5
2394,2022-03-20,12.880642,80.075008,45,55,5
2395,2022-03-20,12.881113,80.075201,46,57,5
2396,2022-03-20,12.880893,80.075544,47,90,5
2397,2022-03-20,12.881018,80.075534,48,76,5
2398,2022-03-20,12.879696,80.075132,49,80,5
2399,2022-03-20,12.881133,80.075362,50,65,5
2400,2022-03-21,12.879995,80.07858,1,53,1
2401,2022-03-21,12.880075,80.078284,2,79,1
2402,2022-03-21,12.880195,80.078042,3,77,1
2403,2022-03-21,12.880242,80.077833,4,85,1
2404,2022-03-21,12.880336,80.077602,5,42,1
2405,2022-03-21,12.880424,80.077378,6,60,1
2406,2022-03-21,12.880503,80.077136,7,58,1
2407,2022-03-21,12.88043,80.076799,8,29,1
2408,2022-03-21,12.880518,80.076922,9,90,1
2409,2022-03-21,12.880215,80.076766,10,51,1
2410,2022-03-21,12.880027,80.076831,11,46,2
2411,2022-03-21,12.879985,80.076997,12,48,2
2412,2022-03-21,12.879938,80.077174,13,70,2
2413,2022-03-21,12.879901,80.077351,14,58,2
2414,2022-03-21,12.879818,80.077496,15,48,2
2415,2022-03-21,12.879781,80.077743,16,50,2
2416,2022-03-21,12.879708,80.077904,17,66,2
2417,2022-03-21,12.87965,80.07806,18,86,2
2418,2022-03-21,12.879603,80.078264,19,51,2
2419,2022-03-21,12.879512,80.078409,20,87,2
2420,2022-03-21,12.881547,80.076461,21,37,3
2421,2022-03-21,12.881715,80.075999,22,92,3
2422,2022-03-21,12.881924,80.075602,23,93,3
2423,2022-03-21,12.882101,80.075261,24,84,3
2424,2022-03-21,12.882206,80.074756,25,92,3
2425,2022-03-21,12.881861,80.074681,26,85,3
2426,2022-03-21,12.881725,80.075046,27,58,3
2427,2022-03-21,12.881536,80.075368,28,98,3
2428,2022-03-21,12.881421,80.07583,29,74,3
2429,2022-03-21,12.881264,80.076291,30,41,3
2430,2022-03-21,12.879586,80.07653,31,75,4
2431,2022-03-21,12.879356,80.076605,32,44,4
2432,2022-03-21,12.879282,80.076814,33,50,4
2433,2022-03-21,12.879481,80.076503,34,91,4
2434,2022-03-21,12.879251,80.077018,35,57,4
2435,2022-03-21,12.879193,80.077212,36,70,4
2436,2022-03-21,12.879146,80.077357,37,55,4
2437,2022-03-21,12.879037,80.077459,38,30,4
2438,2022-03-21,12.878995,80.077695,39,46,4
2439,2022-03-21,12.878911,80.077877,40,63,4
2440,2022-03-21,12.879795,80.07505,41,60,5
2441,2022-03-21,12.87969,80.075254,42,60,5
2442,2022-03-21,12.880046,80.074761,43,50,5
2443,2022-03-21,12.88037,80.075362,44,99,5
2444,2022-03-21,12.880642,80.075008,45,79,5
2445,2022-03-21,12.881113,80.075201,46,26,5
2446,2022-03-21,12.880893,80.075544,47,91,5
2447,2022-03-21,12.881018,80.075534,48,48,5
2448,2022-03-21,12.879696,80.075132,49,54,5
2449,2022-03-21,12.881133,80.075362,50,57,5
2450,2022-03-22,12.879995,80.07858,1,84,1
2451,2022-03-22,12.880075,80.078284,2,74,1
2452,2022-03-22,12.880195,80.078042,3,45,1
2453,2022-03-22,12.880242,80.077833,4,41,1
2454,2022-03-22,12.880336,80.077602,5,82,1
2455,2022-03-22,12.880424,80.077378,6,81,1
2456,2022-03-22,12.880503,80.077136,7,80,1
2457,2022-03-22,12.88043,80.076799,8,73,1
2458,2022-03-22,12.880518,80.076922,9,61,1
2459,2022-03-22,12.880215,80.076766,10,63,1
2460,2022-03-22,12.880027,80.076831,11,36,2
2461,2022-03-22,12.879985,80.076997,12,54,2
2462,2022-03-22,12.879938,80.077174,13,34,2
2463,2022-03-22,12.879901,80.077351,14,72,2
2464,2022-03-22,12.879818,80.077496,15,69,2
2465,2022-03-22,12.879781,80.077743,16,61,2
2466,2022-03-22,12.879708,80.077904,17,38,2
2467,2022-03-22,12.87965,80.07806,18,47,2
2468,2022-03-22,12.879603,80.078264,19,52,2
2469,2022-03-22,12.879512,80.078409,20,87,2
2470,2022-03-22,12.881547,80.076461,21,62,3
2471,2022-03-22,12.881715,80.075999,22,61,3
2472,2022-03-22,12.881924,80.075602,23,43,3
2473,2022-03-22,12.882101,80.075261,24,85,3
2474,2022-03-22,12.882206,80.074756,25,86,3
2475,2022-03-22,12.881861,80.074681,26,77,3
2476,2022-03-22,12.881725,80.075046,27,91,3
2477,2022-03-22,12.881536,80.075368,28,59,3
2478,2022-03-22,12.881421,80.07583,29,62,3
2479,2022-03-22,12.881264,80.076291,30,51,3
2480,2022-03-22,12.879586,80.07653,31,60,4
2481,2022-03-22,12.879356,80.076605,32,83,4
2482,2022-03-22,12.879282,80.076814,33,96,4
2483,2022-03-22,12.879481,80.076503,34,79,4
2484,2022-03-22,12.879251,80.077018,35,93,4
2485,2022-03-22,12.879193,80.077212,36,55,4
2486,2022-03-22,12.879146,80.077357,37,84,4
2487,2022-03-22,12.879037,80.077459,38,95,4
2488,2022-03-22,12.878995,80.077695,39,73,4
2489,2022-03-22,12.878911,80.077877,40,68,4
2490,2022-03-22,12.879795,80.07505,41,36,5
2491,2022-03-22,12.87969,80.075254,42,69,5
2492,2022-03-22,12.880046,80.074761,43,57,5
2493,2022-03-22,12.88037,80.075362,44,45,5
2494,2022-03-22,12.880642,80.075008,45,75,5
2495,2022-03-22,12.881113,80.075201,46,67,5
2496,2022-03-22,12.880893,80.075544,47,54,5
2497,2022-03-22,12.881018,80.075534,48,83,5
2498,2022-03-22,12.879696,80.075132,49,85,5
2499,2022-03-22,12.881133,80.075362,50,96,5
2500,2022-03-23,12.879995,80.07858,1,84,1
2501,2022-03-23,12.880075,80.078284,2,81,1
2502,2022-03-23,12.880195,80.078042,3,39,1
2503,2022-03-23,12.880242,80.077833,4,92,1
2504,2022-03-23,12.880336,80.077602,5,25,1
2505,2022-03-23,12.880424,80.077378,6,82,1
2506,2022-03-23,12.880503,80.077136,7,42,1
2507,2022-03-23,12.88043,80.076799,8,96,1
2508,2022-03-23,12.880518,80.076922,9,69,1
2509,2022-03-23,12.880215,80.076766,10,26,1
2510,2022-03-23,12.880027,80.076831,11,95,2
2511,2022-03-23,12.879985,80.076997,12,50,2
2512,2022-03-23,12.879938,80.077174,13,60,2
2513,2022-03-23,12.879901,80.077351,14,72,2
2514,2022-03-23,12.879818,80.077496,15,56,2
2515,2022-03-23,12.879781,80.077743,16,72,2
2516,2022-03-23,12.879708,80.077904,17,96,2
2517,2022-03-23,12.87965,80.07806,18,98,2
2518,2022-03-23,12.879603,80.078264,19,81,2
2519,2022-03-23,12.879512,80.078409,20,84,2
2520,2022-03-23,12.881547,80.076461,21,89,3
2521,2022-03-23,12.881715,80.075999,22,75,3
2522,2022-03-23,12.881924,80.075602,23,100,3
2523,2022-03-23,12.882101,80.075261,24,31,3
2524,2022-03-23,12.882206,80.074756,25,91,3
2525,2022-03-23,12.881861,80.074681,26,31,3
2526,2022-03-23,12.881725,80.075046,27,87,3
2527,2022-03-23,12.881536,80.075368,28,85,3
2528,2022-03-23,12.881421,80.07583,29,37,3
2529,2022-03-23,12.881264,80.076291,30,94,3
2530,2022-03-23,12.879586,80.07653,31,67,4
2531,2022-03-23,12.879356,80.076605,32,26,4
2532,2022-03-23,12.879282,80.076814,33,61,4
2533,2022-03-23,12.879481,80.076503,34,70,4
2534,2022-03-23,12.879251,80.077018,35,49,4
2535,2022-03-23,12.879193,80.077212,36,58,4
2536,2022-03-23,12.879146,80.077357,37,32,4
2537,2022-03-23,12.879037,80.077459,38,66,4
2538,2022-03-23,12.878995,80.077695,39,32,4
2539,2022-03-23,12.878911,80.077877,40,92,4
2540,2022-03-23,12.879795,80.07505,41,95,5
2541,2022-03-23,12.87969,80.075254,42,40,5
2542,2022-03-23,12.880046,80.074761,43,65,5
2543,2022-03-23,12.88037,80.075362,44,28,5
2544,2022-03-23,12.880642,80.075008,45,87,5
2545,2022-03-23,12.881113,80.075201,46,69,5
2546,2022-03-23,12.880893,80.075544,47,33,5
2547,2022-03-23,12.881018,80.075534,48,83,5
2548,2022-03-23,12.879696,80.075132,49,35,5
2549,2022-03-23,12.881133,80.075362,50,28,5
2550,2022-03-24,12.879995,80.07858,1,82,1
2551,2022-03-24,12.880075,80.078284,2,89,1
2552,2022-03-24,12.880195,80.078042,3,98,1
2553,2022-03-24,12.880242,80.077833,4,55,1
2554,2022-03-24,12.880336,80.077602,5,30,1
2555,2022-03-24,12.880424,80.077378,6,52,1
2556,2022-03-24,12.880503,80.077136,7,66,1
2557,2022-03-24,12.88043,80.076799,8,70,1
2558,2022-03-24,12.880518,80.076922,9,74,1
2559,2022-03-24,12.880215,80.076766,10,51,1
2560,2022-03-24,12.880027,80.076831,11,33,2
2561,2022-03-24,12.879985,80.076997,12,63,2
2562,2022-03-24,12.879938,80.077174,13,26,2
2563,2022-03-24,12.879901,80.077351,14,55,2
2564,2022-03-24,12.879818,80.077496,15,62,2
2565,2022-03-24,12.879781,80.077743,16,33,2
2566,2022-03-24,12.879708,80.077904,17,41,2
2567,2022-03-24,12.87965,80.07806,18,40,2
2568,2022-03-24,12.879603,80.078264,19,58,2
2569,2022-03-24,12.879512,80.078409,20,92,2
2570,2022-03-24,12.881547,80.076461,21,85,3
2571,2022-03-24,12.881715,80.075999,22,73,3
2572,2022-03-24,12.881924,80.075602,23,96,3
2573,2022-03-24,12.882101,80.075261,24,64,3
2574,2022-03-24,12.882206,80.074756,25,59,3
2575,2022-03-24,12.881861,80.074681,26,43,3
2576,2022-03-24,12.881725,80.075046,27,83,3
2577,2022-03-24,12.881536,80.075368,28,59,3
2578,2022-03-24,12.881421,80.07583,29,68,3
2579,2022-03-24,12.881264,80.076291,30,94,3
2580,2022-03-24,12.879586,80.07653,31,80,4
2581,2022-03-24,12.879356,80.076605,32,49,4
2582,2022-03-24,12.879282,80.076814,33,69,4
2583,2022-03-24,12.879481,80.076503,34,75,4
2584,2022-03-24,12.879251,80.077018,35,62,4
2585,2022-03-24,12.879193,80.077212,36,63,4
2586,2022-03-24,12.879146,80.077357,37,94,4
2587,2022-03-24,12.879037,80.077459,38,100,4
2588,2022-03-24,12.878995,80.077695,39,67,4
2589,2022-03-24,12.878911,80.077877,40,29,4
2590,2022-03-24,12.879795,80.07505,41,28,5
2591,2022-03-24,12.87969,80.075254,42,83,5
2592,2022-03-24,12.880046,80.074761,43,75,5
2593,2022-03-24,12.88037,80.075362,44,43,5
2594,2022-03-24,12.880642,80.075008,45,47,5
2595,2022-03-24,12.881113,80.075201,46,67,5
2596,2022-03-24,12.880893,80.075544,47,99,5
2597,2022-03-24,12.881018,80.075534,48,30,5
2598,2022-03-24,12.879696,80.075132,49,93,5
2599,2022-03-24,12.881133,80.075362,50,50,5
2600,2022-03-25,12.879995,80.07858,1,79,1
2601,2022-03-25,12.880075,80.078284,2,65,1
2602,2022-03-25,12.880195,80.078042,3,50,1
2603,2022-03-25,12.880242,80.077833,4,34,1
2604,2022-03-25,12.880336,80.077602,5,52,1
2605,2022-03-25,12.880424,80.077378,6,26,1
2606,2022-03-25,12.880503,80.077136,7,77,1
2607,2022-03-25,12.88043,80.076799,8,75,1
2608,2022-03-25,12.880518,80.076922,9,74,1
2609,2022-03-25,12.880215,80.076766,10,51,1
2610,2022-03-25,12.880027,80.076831,11,66,2
2611,2022-03-25,12.879985,80.076997,12,69,2
2612,2022-03-25,12.879938,80.077174,13,99,2
2613,2022-03-25,12.879901,80.077351,14,97,2
2614,2022-03-25,12.879818,80.077496,15,41,2
2615,2022-03-25,12.879781,80.077743,16,25,2
2616,2022-03-25,12.879708,80.077904,17,72,2
2617,2022-03-25,12.87965,80.07806,18,46,2
2618,2022-03-25,12.879603,80.078264,19,66,2
2619,2022-03-25,12.879512,80.078409,20,64,2
2620,2022-03-25,12.881547,80.076461,21,47,3
2621,2022-03-25,12.881715,80.075999,22,83,3
2622,2022-03-25,12.881924,80.075602,23,71,3
2623,2022-03-25,12.882101,80.075261,24,56,3
2624,2022-03-25,12.882206,80.074756,25,53,3
2625,2022-03-25,12.881861,80.074681,26,39,3
2626,2022-03-25,12.881725,80.075046,27,43,3
2627,2022-03-25,12.881536,80.075368,28,26,3
2628,2022-03-25,12.881421,80.07583,29,49,3
2629,2022-03-25,12.881264,80.076291,30,42,3
2630,2022-03-25,12.879586,80.07653,31,49,4
2631,2022-03-25,12.879356,80.076605,32,51,4
2632,2022-03-25,12.879282,80.076814,33,53,4
2633,2022-03-25,12.879481,80.076503,34,70,4
2634,2022-03-25,12.879251,80.077018,35,34,4
2635,2022-03-25,12.879193,80.077212,36,46,4
2636,2022-03-25,12.879146,80.077357,37,53,4
2637,2022-03-25,12.879037,80.077459,38,87,4
2638,2022-03-25,12.878995,80.077695,39,75,4
2639,2022-03-25,12.878911,80.077877,40,63,4
2640,2022-03-25,12.879795,80.07505,41,56,5
2641,2022-03-25,12.87969,80.075254,42,56,5
2642,2022-03-25,12.880046,80.074761,43,72,5
2643,2022-03-25,12.88037,80.075362,44,38,5
2644,2022-03-25,12.880642,80.075008,45,84,5
2645,2022-03-25,12.881113,80.075201,46,54,5
2646,2022-03-25,12.880893,80.075544,47,69,5
2647,2022-03-25,12.881018,80.075534,48,46,5
2648,2022-03-25,12.879696,80.075132,49,31,5
2649,2022-03-25,12.881133,80.075362,50,53,5
2650,2022-03-26,12.879995,80.07858,1,26,1
2651,2022-03-26,12.880075,80.078284,2,37,1
2652,2022-03-26,12.880195,80.078042,3,83,1
2653,2022-03-26,12.880242,80.077833,4,80,1
2654,2022-03-26,12.880336,80.077602,5,98,1
2655,2022-03-26,12.880424,80.077378,6,35,1
2656,2022-03-26,12.880503,80.077136,7,62,1
2657,2022-03-26,12.88043,80.076799,8,67,1
2658,2022-03-26,12.880518,80.076922,9,54,1
2659,2022-03-26,12.880215,80.076766,10,95,1
2660,2022-03-26,12.880027,80.076831,11,45,2
2661,2022-03-26,12.879985,80.076997,12,97,2
2662,2022-03-26,12.879938,80.077174,13,50,2
2663,2022-03-26,12.879901,80.077351,14,91,2
2664,2022-03-26,12.879818,80.077496,15,30,2
2665,2022-03-26,12.879781,80.077743,16,88,2
2666,2022-03-26,12.879708,80.077904,17,90,2
2667,2022-03-26,12.87965,80.07806,18,68,2
2668,2022-03-26,12.879603,80.078264,19,82,2
2669,2022-03-26,12.879512,80.078409,20,43,2
2670,2022-03-26,12.881547,80.076461,21,50,3
2671,2022-03-26,12.881715,80.075999,22,51,3
2672,2022-03-26,12.881924,80.075602,23,98,3
2673,2022-03-26,12.882101,80.075261,24,27,3
2674,2022-03-26,12.882206,80.074756,25,87,3
2675,2022-03-26,12.881861,80.074681,26,31,3
2676,2022-03-26,12.881725,80.075046,27,88,3
2677,2022-03-26,12.881536,80.075368,28,76,3
2678,2022-03-26,12.881421,80.07583,29,87,3
2679,2022-03-26,12.881264,80.076291,30,38,3
2680,2022-03-26,12.879586,80.07653,31,47,4
2681,2022-03-26,12.879356,80.076605,32,37,4
2682,2022-03-26,12.879282,80.076814,33,100,4
2683,2022-03-26,12.879481,80.076503,34,81,4
2684,2022-03-26,12.879251,80.077018,35,94,4
2685,2022-03-26,12.879193,80.077212,36,35,4
2686,2022-03-26,12.879146,80.077357,37,41,4
2687,2022-03-26,12.879037,80.077459,38,45,4
2688,2022-03-26,12.878995,80.077695,39,85,4
2689,2022-03-26,12.878911,80.077877,40,70,4
2690,2022-03-26,12.879795,80.07505,41,31,5
2691,2022-03-26,12.87969,80.075254,42,91,5
2692,2022-03-26,12.880046,80.074761,43,78,5
2693,2022-03-26,12.88037,80.075362,44,48,5
2694,2022-03-26,12.880642,80.075008,45,41,5
2695,2022-03-26,12.881113,80.075201,46,100,5
2696,2022-03-26,12.880893,80.075544,47,72,5
2697,2022-03-26,12.881018,80.075534,48,68,5
2698,2022-03-26,12.879696,80.075132,49,66,5
2699,2022-03-26,12.881133,80.075362,50,54,5
2700,2022-03-27,12.879995,80.07858,1,56,1
2701,2022-03-27,12.880075,80.078284,2,75,1
2702,2022-03-27,12.880195,80.078042,3,69,1
2703,2022-03-27,12.880242,80.077833,4,59,1
2704,2022-03-27,12.880336,80.077602,5,46,1
2705,2022-03-27,12.880424,80.077378,6,26,1
2706,2022-03-27,12.880503,80.077136,7,64,1
2707,2022-03-27,12.88043,80.076799,8,76,1
2708,2022-03-27,12.880518,80.076922,9,65,1
2709,2022-03-27,12.880215,80.076766,10,80,1
2710,2022-03-27,12.880027,80.076831,11,39,2
2711,2022-03-27,12.879985,80.076997,12,37,2
2712,2022-03-27,12.879938,80.077174,13,62,2
2713,2022-03-27,12.879901,80.077351,14,63,2
2714,2022-03-27,12.879818,80.077496,15,95,2
2715,2022-03-27,12.879781,80.077743,16,83,2
2716,2022-03-27,12.879708,80.077904,17,89,2
2717,2022-03-27,12.87965,80.07806,18,78,2
2718,2022-03-27,12.879603,80.078264,19,48,2
2719,2022-03-27,12.879512,80.078409,20,34,2
2720,2022-03-27,12.881547,80.076461,21,56,3
2721,2022-03-27,12.881715,80.075999,22,68,3
